concept_id,concept_code,concept_name,vocabulary_id
3018968,11041-1,Creatinine [Mass/volume] in Serum or Plasma --post dialysis,LOINC
3022243,11042-9,Creatinine [Mass/volume] in Serum or Plasma --pre dialysis,LOINC
3020564,14682-9,Creatinine [Moles/volume] in Serum or Plasma,LOINC
3019397,16188-5,Creatinine [Mass/volume] in Serum or Plasma --2 hour specimen,LOINC
3035090,16189-3,Creatinine [Mass/volume] in Serum or Plasma --4 hour specimen,LOINC
3007760,21232-4,Creatinine [Mass/volume] in Arterial blood,LOINC
3016723,2160-0,Creatinine [Mass/volume] in Serum or Plasma,LOINC
3032033,35203-9,Creatinine [Mass or Moles/volume] in Serum or Plasma,LOINC
3051825,38483-4,Creatinine [Mass/volume] in Blood,LOINC
3039840,39955-0,Creatinine [Mass/volume] in Serum or Plasma --pre XXX challenge,LOINC
3041585,39956-8,Creatinine [Mass/volume] in Serum or Plasma --1.5 hours pre XXX challenge,LOINC
3038670,39957-6,Creatinine [Mass/volume] in Serum or Plasma --1 hour pre XXX challenge,LOINC
3040365,39958-4,Creatinine [Mass/volume] in Serum or Plasma --45 minutes pre XXX challenge,LOINC
3041199,39959-2,Creatinine [Mass/volume] in Serum or Plasma --30 minutes pre XXX challenge,LOINC
3039797,39960-0,Creatinine [Mass/volume] in Serum or Plasma --45 minutes post XXX challenge,LOINC
3039284,39961-8,Creatinine [Mass/volume] in Serum or Plasma --3.5 hours post XXX challenge,LOINC
3041167,39962-6,Creatinine [Mass/volume] in Serum or Plasma --3.75 hours post XXX challenge,LOINC
3043912,39963-4,Creatinine [Mass/volume] in Serum or Plasma --4 hours post XXX challenge,LOINC
3038867,39964-2,Creatinine [Mass/volume] in Serum or Plasma --4.5 hours post XXX challenge,LOINC
3039858,39965-9,Creatinine [Mass/volume] in Serum or Plasma --5.25 hours post XXX challenge,LOINC
3038868,39966-7,Creatinine [Mass/volume] in Serum or Plasma --5.5 hours post XXX challenge,LOINC
3041576,39967-5,Creatinine [Mass/volume] in Serum or Plasma --6.5 hours post XXX challenge,LOINC
