"concept_id","concept_name","concept_code","vocabulary_id"
3000108,"Respiratory syncytial virus B RNA [Presence] in Specimen by NAA with probe detection","30076-4","LOINC"
36308813,"Respiratory syncytial virus B","LA25845-1","LOINC"
3000783,"Respiratory syncytial virus Ab [Presence] in Serum --2nd specimen","30148-1","LOINC"
37020688,"Human metapneumovirus and Respiratory syncytial virus RNA panel - Upper respiratory specimen by NAA with probe detection","92881-2","LOINC"
1990610,"Respiratory syncytial virus | Cornea or Conjunctiva | Microbiology","LP429528-5","LOINC"
36660154,"Bovine respiratory syncytial virus RNA [Cycle Threshold #] in Specimen by NAA with probe detection","94636-8","LOINC"
3008947,"Respiratory syncytial virus Ab [Titer] in Serum by Complement fixation --1st specimen","24224-8","LOINC"
1175200,"PRRSV IgA+IgM/Positive control in Specimen by Immunoassay","90331-0","LOINC"
40655717,"Respiratory syncytial virus A RNA|Presence or Threshold|Any Respiratory specimen","LG34088-1","LOINC"
37073267,"Respiratory syncytial virus B RNA | Cornea or Conjunctiva | Microbiology","LP378943-7","LOINC"
3018189,"Respiratory syncytial virus Ab [Titer] in Serum --2nd specimen","24299-0","LOINC"
3005156,"Respiratory syncytial virus A RNA [Presence] in Specimen by NAA with probe detection","30075-6","LOINC"
44786952,"PRRSV ORF5 gene sequence homology to Ingelvac MLV in Isolate by Sequencing","74309-6","LOINC"
3005699,"PRRSV Ag [Presence] in Tissue by Immune stain","23370-0","LOINC"
37045531,"Respiratory syncytial virus IgG | Serum | Microbiology","LP378933-8","LOINC"
37038007,"PRRSV ORF5 gene sequence homology to Ingelvac MLV | Isolate | Microbiology","LP379526-9","LOINC"
37072352,"Respiratory syncytial virus RNA | Isolate | Microbiology","LP378955-1","LOINC"
1003126,"Human metapneumovirus and Respiratory syncytial virus RNA panel | Upper respiratory specimen | Microbiology Panels","LP417139-5","LOINC"
37065683,"Respiratory syncytial virus B RNA | XXX | Microbiology","LP378947-8","LOINC"
37048818,"Respiratory syncytial virus IgM | Serum | Microbiology","LP378935-3","LOINC"
37077631,"PRRSV ORF5 gene RNA pattern | Isolate | Microbiology","LP379522-8","LOINC"
37050644,"Respiratory syncytial virus A 5' UTR RNA | Nasopharynx | Microbiology","LP378928-8","LOINC"
37041209,"PRRSV European strain RNA | XXX | Microbiology","LP379519-4","LOINC"
3050429,"Respiratory syncytial virus IgG and IgM panel [Units/volume] - Serum","49037-5","LOINC"
3046856,"Respiratory syncytial virus Ag [Presence] in Nose","33045-6","LOINC"
44786948,"PRRSV Ag [Presence] in Specimen by Immunofluorescence","74305-4","LOINC"
3008586,"Respiratory syncytial virus IgM Ab [Titer] in Serum","22467-5","LOINC"
1618186,"Bovine respiratory syncytial virus RNA | XXX | Microbiology","LP427705-1","LOINC"
37061458,"PRRSV ORF5 gene sequence | Isolate | Microbiology","LP379523-6","LOINC"
37067337,"Respiratory syncytial virus RNA | Respiratory specimen | Microbiology","LP378957-7","LOINC"
3017198,"Bovine respiratory syncytial virus Ag [Presence] in Lung","31751-1","LOINC"
37038184,"Respiratory syncytial virus RNA | Lower respiratory specimen | Microbiology","LP378958-5","LOINC"
44786953,"PRRSV strain identified in Isolate by Sequencing","74310-4","LOINC"
37020439,"Respiratory syncytial virus [Presence] in Upper respiratory specimen by Organism specific culture","91785-6","LOINC"
40655718,"Respiratory syncytial virus Ag|Presence or Threshold|Any Respiratory specimen","LG34028-7","LOINC"
36308789,"Respiratory syncytial virus subtype B","LA26163-8","LOINC"
36303588,"Respiratory syncytial virus A RNA [Presence] in Lower respiratory specimen by NAA with probe detection","88595-4","LOINC"
40655720,"Respiratory syncytial virus RNA|Presence or Threshold|Any Respiratory specimen","LG34071-7","LOINC"
36203425,"PRRSV European and North American strains IgG panel - Serum by Immunofluorescence","85586-6","LOINC"
1175755,"PRRSV IgM Ab/Positive control in Specimen by Immunoassay","90333-6","LOINC"
3039914,"Respiratory syncytial virus Ab [Units/volume] in Serum by Complement fixation","52975-0","LOINC"
37046341,"PRRSV antigen | Tissue and Smears | Microbiology","LP379513-7","LOINC"
37024043,"Bovine respiratory syncytial virus Ag | Lung | Microbiology","LP379244-9","LOINC"
3044254,"Respiratory syncytial virus RNA [Presence] in Specimen by NAA with probe detection","40988-8","LOINC"
37053418,"Respiratory syncytial virus | Nose | Microbiology","LP378921-3","LOINC"
36660638,"PRRSV ORF5 gene sequence homology to Prevacent in Isolate by Sequencing","95155-8","LOINC"
21493385,"Respiratory syncytial virus B F gene [Presence] in Nasopharynx by NAA with probe detection","80598-6","LOINC"
3016656,"Respiratory syncytial virus IgG Ab [Titer] in Serum by Immunofluorescence","9573-7","LOINC"
37061672,"PRRSV antibody | Serum | Microbiology","LP379507-9","LOINC"
40655719,"Respiratory syncytial virus B RNA|Presence or Threshold|Any Respiratory specimen","LG34089-9","LOINC"
37063324,"Bovine respiratory syncytial virus Ag | XXX | Microbiology","LP379245-6","LOINC"
37032085,"PRRSV virus RNA | Semen | Microbiology","LP379516-0","LOINC"
36203381,"PRRSV Ingelvac ATP strain ORF5 gene [Cycle Threshold #] in Specimen by NAA with probe detection","85542-9","LOINC"
37065137,"Respiratory syncytial virus RNA | XXX | Microbiology","LP378960-1","LOINC"
3007925,"PRRSV Ab [Presence] in Serum by Immunofluorescence","15496-3","LOINC"
36304133,"Respiratory syncytial virus B RNA [Presence] in Lower respiratory specimen by NAA with probe detection","88597-0","LOINC"
37076683,"Respiratory syncytial virus RNA | Upper respiratory specimen | Microbiology","LP378959-3","LOINC"
37040977,"PRRSV European strain neutralizing antibody | Serum | Microbiology","LP379509-5","LOINC"
37066720,"PRRSV ORF5 gene sequence homology to Lelystad | Isolate | Microbiology","LP379527-7","LOINC"
37080298,"Respiratory syncytial virus|Presence or Threshold|Any Respiratory specimen","LG50859-4","LOINC"
37057736,"Respiratory syncytial virus B RNA | Upper respiratory specimen | Microbiology","LP378946-0","LOINC"
37020635,"Influenza virus A RNA [Presence] in Respiratory specimen by NAA with probe detection","92142-9","LOINC"
37069803,"Respiratory syncytial virus Ag | Nose | Microbiology","LP378937-9","LOINC"
37055228,"Respiratory syncytial virus RNA | Nasopharynx | Microbiology","LP378956-9","LOINC"
36305321,"Respiratory syncytial virus B RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection","88202-7","LOINC"
44786949,"PRRSV ORF5 gene sequence homology to Fostera in Isolate by Sequencing","74306-2","LOINC"
37019752,"Respiratory syncytial virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection","91794-8","LOINC"
36303916,"Respiratory syncytial virus A RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection","88204-3","LOINC"
36660210,"Bovine respiratory syncytial virus neutralizing antibody [Titer] in Serum by Neutralization test","94638-4","LOINC"
36661285,"PRRSV ORF5 gene sequence homology to Prime Pac | Isolate | Microbiology","LP419164-1","LOINC"
3028422,"PRRSV Ab [Presence] in Serum by Complement fixation","23367-6","LOINC"
3005305,"Respiratory syncytial virus Ab [Presence] in Serum --1st specimen","30147-3","LOINC"
21493384,"Respiratory syncytial virus A 5' UTR RNA [Presence] in Nasopharynx by NAA with probe detection","80597-8","LOINC"
3003681,"PRRSV Ab [Presence] in Serum","22451-9","LOINC"
46234983,"Respiratory syncytial virus B RNA [Presence] in Nasopharynx by NAA with probe detection","77023-0","LOINC"
3041059,"Respiratory syncytial virus IgG Ab [Presence] in Serum by Immunoassay","40989-6","LOINC"
44786957,"PRRSV ORF5 gene RNA pattern [Identifier] in Isolate by RFLP","74314-6","LOINC"
36033658,"SARS-CoV-2 (COVID-19) E gene [Presence] in Respiratory specimen by NAA with probe detection","96763-8","LOINC"
37035610,"PRRSV European strain ORF5 gene | XXX | Microbiology","LP379518-6","LOINC"
37020057,"Human metapneumovirus RNA [Presence] in Upper respiratory specimen by NAA with probe detection","91809-4","LOINC"
36311097,"Respiratory syncytial virus","LA19239-5","LOINC"
37027286,"PRRSV Ingelvac MLV strain ORF5 gene | XXX | Microbiology","LP379529-3","LOINC"
46235767,"Respiratory syncytial virus RNA [Presence] in Bronchoalveolar lavage by NAA with probe detection","76088-4","LOINC"
3024061,"PRRSV neutralizing antibody [Presence] in Serum by Neutralization test","23368-4","LOINC"
43534059,"Respiratory syncytial virus Ag [Presence] in Nasopharynx by Rapid immunoassay","72885-7","LOINC"
44786951,"PRRSV ORF5 gene sequence homology to Ingelvac ATP in Isolate by Sequencing","74308-8","LOINC"
3027102,"PRRSV RNA [Presence] in Semen by NAA with probe detection","23371-8","LOINC"
37037114,"PRRSV North American strain IgG | Serum | Microbiology","LP379512-9","LOINC"
36304900,"Respiratory syncytial virus RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection","88528-5","LOINC"
36203320,"Influenza virus A and B and Respiratory syncytial virus RNA panel - Upper respiratory specimen by NAA with probe detection","85476-0","LOINC"
36309353,"Respiratory syncytial virus A","LA25844-4","LOINC"
37077457,"Respiratory syncytial virus IgG | Cerebral spinal fluid | Microbiology","LP378932-0","LOINC"
3015490,"Respiratory syncytial virus Ab [Titer] in Serum by Complement fixation --2nd specimen","24225-5","LOINC"
37028002,"Respiratory syncytial virus IgG and IgM panel | Serum | Microbiology Panels","LP380091-1","LOINC"
